firstName,total,female,male
LEONID,3,0,3
KAROLLYNNY,1,1,0
GESY,2,1,1
JOSEDY,1,0,0
DIVELENA,1,1,0
DIEYMIS,1,0,1
DUBIRATAN,1,0,1
SAMARONE,12,0,12
POLLYANE,2,2,0
DARANA,1,1,0
GYSLENE,1,1,0
ANTONMARA,3,2,0
CLAUDIMILTON,2,0,2
ARLINETE,1,1,0
ALAIRDO,1,0,1
LALINE,2,2,0
EULESIO,2,0,2
GECENI,1,1,0
LAUDEMIRTON,2,0,2
ODULFO,1,0,1
NAUDIMARA,1,1,0
TIEKO,1,1,0
OLIMPIA,24,23,0
JAEDSON,7,0,7
ISVAMI,2,0,0
ABILIA,2,2,0
DENIELSON,1,0,1
KOMEI,1,0,1
AVESTILO,2,0,2
LENILCIO,1,0,1
ELICELMA,1,1,0
OLAORTE,2,0,2
YVES,8,0,6
GILCEMAR,12,0,10
LURDIANA,2,1,1
WILEBALDO,3,0,3
LAURENCIA,2,2,0
ELETIANE,2,2,0
RUSEVEL,1,0,1
ADALBERIS,1,0,1
ROSARETE,1,1,0
SABOIA,2,0,2
ENOCHIO,1,0,1
VALDOMIRO,1201,1,1162
NACIONE,1,0,1
KLÉTON,1,0,1
ROZINEUDO,2,0,2
RUBIAMARA,1,1,0
SOLUAR,2,2,0
FRANCELUZIA,1,1,0
OLANDINA,3,3,0
DEUSDET,7,0,5
JANDERVAM,1,0,1
EDNAIDE,4,4,0
CLAIDIR,3,1,2
REYK,1,0,1
IVORLEI,4,0,4
VIDA,1,1,0
ILVANIRA,1,1,0
EURIVAL,8,0,8
ORDELI,2,0,1
ARITA,6,5,0
JANÚBIA,1,0,0
MASSAHARU,2,0,2
LAELCIO,11,0,11
ROSULINA,1,1,0
DELLYANE,1,1,0
ALDURI,1,0,1
JUARINA,5,5,0
EMANUELLA,5,5,0
GELMY,1,1,0
VURLON,1,0,1
MARLINI,2,2,0
MYRLES,1,0,1
ROUBSON,1,0,0
CLEGIO,1,0,1
CREDINEIA,2,1,0
ALÍCIO,18,0,18
DANNIS,1,0,1
ABEDENEIGO,1,0,1
BERNARDETH,1,1,0
ADINA,4,3,0
VILDES,3,0,3
MARISVONE,1,1,0
BHAUER,1,0,1
ALIANILDO,1,0,1
DORGIL,2,0,0
GENIRCE,1,1,0
ELISGUSTAVO,3,0,3
EDILSOM,5,0,5
ZULÂNDIO,1,0,1
UZIEL,36,0,32
WALDE,2,0,2
JUTAHI,4,0,4
ROSEMAERE,1,1,0
EDIENIO,1,0,1
GEISI,1,1,0
GERHART,2,0,2
CANDIE,1,0,1
ILZO,9,0,9
ELISANDRE,1,1,0
EJANE,1,1,0
HYLDETH,1,0,1
LEOMI,4,0,4
NIVAL,23,0,19
VILEMBERGUE,1,0,1
ROSINELMA,2,1,0
GILO,1,0,1
VALGLEICE,1,0,1
ITYS,1,0,1
LUCILVIO,3,0,0
ARITERLAN,1,0,1
IVOR,4,0,4
DISLENY,1,1,0
SERGIONICE,1,1,0
ANALIH,1,1,0
BIEIZ,1,0,0
GYSHELLE,1,1,0
ALBERTA,6,6,0
MARCIZA,2,2,0
NEIRISVAN,3,0,3
RUBNILSON,4,0,4
DELNIDIA,1,1,0
ARAVANY,1,1,0
GIEDER,1,0,1
ALIMAR,3,0,3
ALISANIA,1,1,0
EZIENE,1,1,0
TATSUO,3,0,3
ELZIVAN,1,1,0
EVANESA,1,1,0
GILEADE,4,1,3
JANIEL,21,0,20
MARELICE,2,2,0
ADVANE,1,1,0
ROSANEIDE,1,1,0
SULAMIR,2,1,0
EDIRANY,3,1,2
ANATALICIA,2,2,0
BEMAIR,1,1,0
WALDEMAR,790,0,747
RONEDE,1,0,1
EDONÉA,1,1,0
POLLYANA,20,18,0
EINER,2,0,2
EFREN,2,0,2
WESTANLEY,1,0,1
ILARIO,105,0,99
JAILES,2,0,2
MARCOHONÓRIA,1,0,0
POLLYANNO,1,0,1
JACINIRA,2,2,0
ROGEL,8,0,8
GILNADJAR,2,2,0
EDEVAGNO,1,0,1
ILEZIO,1,0,1
ISSON,1,0,1
OLENDINA,3,3,0
EDELZUTE,2,2,0
NEILDE,7,7,0
HERLÂNIA,1,1,0
ABINANHAM,1,1,0
SIRÇO,4,0,4
LEODILVIO,1,0,1
ODORICIO,1,0,1
GILCILEI,3,0,3
IGUINEU,1,0,1
CHEYENNE,1,0,1
ALISANDRA,1,1,0
THEREZINO,1,0,0
MARILEUDO,1,0,1
ENÉDIA,1,1,0
ALECHANDRO,1,0,1
DESDILUCIDE,1,1,0
AMANI,1,0,1
JUBDERVAN,1,0,0
MARIZETI,8,8,0
OTTINIEL,1,0,1
MELVINO,2,0,2
CAROLINO,16,0,15
GELCYR,1,0,1
PAULYANE,1,0,0
LIECI,1,1,0
NARCIONIDIO,2,0,2
MONDER,1,0,1
JOELÇO,5,0,5
SÁHLUA,1,1,0
EDIMER,1,0,1
PASCAZIO,1,0,1
ROSEDILSON,2,0,2
JUVINEIDE,1,1,0
ALINOR,19,0,19
WELLINGNTON,1,0,1
ÁUREA,58,50,2
HELAING,1,1,0
VANIA,667,628,1
JOSA,12,0,12
ARINDO,2,0,2
ALIEZIO,1,0,1
MARINETO,3,0,3
AÇUCENA,8,6,0
CARIVALDA,2,2,0
EROL,1,0,1
HERVIO,1,0,1
LISANI,3,3,0
VERNEQUE,1,0,1
AKIMAR,2,0,2
DELMISSON,2,0,1
AFRANIO,184,1,167
VOLMI,1,0,1
JALMERINDA,2,2,0
ADARLEI,3,0,2
MILDECI,1,0,1
CIDALVA,1,1,0
NADEJE,6,5,0
FRANCINILZA,1,1,0
AUMIR,5,0,4
ANEILDO,4,0,4
NARRIBSON,2,0,2
CLEOSVALDO,3,0,3
ZENAIR,8,6,2
LHERMITE,1,0,1
ALINDINALVO,2,0,2
RISONALDO,13,0,12
MOLDÁVIA,1,1,0
ROMIS,5,0,5
THED,1,0,1
LAUREDIR,1,0,1
ROSENÉIA,3,3,0
ILDEU,139,0,130
EDIMARIO,21,0,21
MARILEDI,1,1,0
NORMALI,1,1,0
VANDILTON,2,0,2
OSELMA,2,2,0
TEONIO,1,0,1
LAUDINEIA,3,3,0
ALCEO,12,0,12
SUTERLANIO,2,0,2
ERICH,21,0,20
LIOSIRIO,1,0,1
ARIOSILDO,1,0,1
ROBECI,1,0,1
DELANEY,4,0,4
ENEITA,1,1,0
DERNA,1,0,0
GESSILENO,2,0,2
JOSINUINA,2,2,0
JAQUELYNE,1,1,0
WILHEBALDO,1,0,1
RICCELLI,2,0,2
INCOMAR,1,0,1
MAICON,142,0,136
SIRONIA,1,1,0
ARTHEMIS,1,0,0
CEDILIA,2,2,0
EDUIDES,1,0,1
GEOSANE,5,4,1
CHEIRLIANE,2,2,0
KENIATA,2,0,1
JAIDETE,4,4,0
NATALYA,1,1,0
MIDIÃ,6,5,0
JARDELINA,7,7,0
EDMILTO,1,0,1
DALVACI,15,13,2
VANDERVINO,4,0,4
RONALDI,6,0,6
FAUZE,7,0,7
NORIMAR,5,2,3
IRENIR,6,3,2
JECEMIR,1,0,1
VALDENE,12,8,4
DIUBERTO,1,0,1
ADONÍCIO,1,0,1
RELINTON,3,0,3
LEIDILENE,2,2,0
DORARILCE,1,1,0
KATYA,10,7,0
EDENALDO,1,0,1
OLAIZA,1,1,0
LEONIDES,83,5,74
CORINHA,2,2,0
ADELÚCIA,1,1,0
KATIELLY,1,1,0
MARINEZ,130,125,0
EUATIFA,2,2,0
LINOCY,1,1,0
KEULA,1,1,0
SANLAI,3,1,1
DORENIL,1,1,0
LUCELDER,1,0,1
LIOIZIO,1,0,1
ELISKA,1,1,0
ITATIR,1,0,1
SALVINA,8,8,0
DAYWISON,2,0,2
PIETER,1,0,1
GENESES,7,0,6
MARGARENE,2,2,0
TEONE,2,1,1
JOVAN,9,0,8
FRANCENILTON,2,0,2
VALBETO,1,0,0
EDJASSON,2,0,2
ARNOLD0,1,0,1
ALADILSON,6,0,6
ADEMEDILSON,1,0,1
JOSENA,2,0,2
EDALZIR,1,0,1
EULALIA,60,55,0
CIRSO,28,0,28
AYMORE,5,0,5
NEVALDECINO,1,0,1
ELENILDA,50,50,0
PAMELA,32,30,0
JEOVACY,1,0,1
NUCILEIA,1,1,0
ADJANDIRA,1,1,0
JOADELSON,1,0,1
ATAIDES,75,0,71
WHEULLER,1,0,1
JUSCEMIR,1,0,1
LUCINEYDE,1,1,0
WERLITON,2,0,1
OZY,1,0,1
FLEURY,8,0,8
FLORISNELIO,1,0,1
ANACLEY,1,1,0
EUDINEA,1,1,0
ENICIA,1,1,0
THELMAJANE,1,1,0
NALINE,2,0,0
LARRAVADIERIE,1,0,1
RUBERVANE,1,0,1
AMÉRICO,163,0,147
DULCICLEIDE,4,4,0
PLACIDIO,7,0,7
DEYBSON,2,0,2
JUCICLEI,1,0,1
MALCON,8,0,8
TURQUIA,1,1,0
MAIRA,71,64,1
ISBEL,1,0,1
SILNEA,1,1,0
MIDSON,1,0,1
NEURICE,5,2,3
JUCAS,1,0,1
JOANINO,1,0,1
ADAVIR,1,0,1
OCENI,2,0,2
VERONEIDSON,3,0,3
RONANGER,1,0,1
ODEISMAR,2,0,2
ADERMES,3,0,3
DIOLINA,8,8,0
ROZALVES,2,0,2
SIMBRAIR,3,0,3
ANESSIMO,1,0,1
SIDINEI,341,8,327
OBENICIO,1,0,1
DUZETE,1,1,0
KATTARINA,1,1,0
LUCKY,1,0,1
WANDELEY,1,0,1
YAN,3,0,3
PETRUCE,2,0,2
ONIZIO,2,0,2
OTTILIO,2,0,1
EDMILCE,4,4,0
BACKENBAUER,1,0,1
JULIAM,1,0,0
JEANIA,3,3,0
PERACHI,3,0,3
THAÍSA,1,1,0
IZAUDETE,4,3,0
GELSY,2,0,2
GISLANDES,4,4,0
GERCIONTA,1,1,0
JOHNATTAN,1,0,1
ELIEDSON,8,0,7
ADÁ,1,1,0
ANAJARINO,1,0,1
CIULA,1,1,0
IDELZIO,2,0,2
DELVIGE,1,1,0
ALMAIR,2,0,0
REILE,2,0,2
IVADETE,1,1,0
GLEDIELE,1,1,0
ARTÉRICO,1,0,1
NEMILSON,3,0,3
SARLIDEY,1,1,0
EDERZIO,3,0,3
CARMECI,2,2,0
URIEL,34,0,30
IDALERCIO,1,0,1
TATHIANI,1,1,0
ELESANDRO,1,0,1
AGINERIO,2,0,2
WILDINEY,1,0,1
VANUCCI,1,0,1
ILDEANO,1,0,1
CLAVIO,5,0,5
SILDENEI,1,0,1
BUANA,1,1,0
JORDINO,10,0,9
CLEUZENI,4,4,0
JHENIFFER,2,2,0
LAIZE,8,8,0
GLEIDIMAR,2,0,2
SIANA,1,0,0
AUTELINA,1,1,0
ARUANAN,1,0,1
RICLEIS,3,3,0
ALÍSIO,2,0,2
NATHANA,1,1,0
INEDE,1,0,1
LIOVEGILDO,1,0,1
JIVA,2,0,2
YUICHI,1,0,1
RUBEVAL,7,0,7
REISANGELA,1,1,0
ISMARLEIDE,4,4,0
ETRO,1,0,1
EDMIRTON,1,0,1
WEPAMINONDAS,1,0,1
AIDÉ,1,0,0
IZIDORA,5,4,1
OCIRO,2,0,2
JOZABED,2,0,2
KELEM,6,6,0
EYSLA,1,1,0
RADYLON,2,0,2
AUSTRIA,1,1,0
STEVES,1,0,1
ELIENITA,1,1,0
MERCIRIS,4,0,3
XARLES,1,0,1
LINDINEIA,4,4,0
NELINA,2,2,0
KALINY,1,1,0
MICHELI,35,30,4
CRISTOVAM,65,0,53
LAURIDES,12,7,5
IORISLAE,1,0,1
MIQUEIAS,41,0,38
GERALCINA,1,1,0
TACIMARA,1,1,0
DARCILIO,9,0,9
DUILCLEIA,1,1,0
JALMIRÊDE,1,1,0
PASCUALINA,4,3,0
IWALDO,6,0,6
SUDERLAN,1,0,1
DETE,2,0,2
CARLANE,2,2,0
JOELCIR,3,0,3
LURDIVAL,5,0,5
DEJESUS,3,0,3
DORALUCIA,2,2,0
ETTORY,1,0,1
SILMARIA,6,6,0
MALCEENIO,1,0,1
ROSENÍ,1,1,0
ESTEVEN,1,0,1
EDJAVANNYA,1,1,0
JADILON,1,0,1
JIDALVO,1,0,1
VILSSO,3,0,3
VILNAR,1,1,0
FRANCINELLI,1,1,0
ROSAMARINA,1,1,0
AMAZILIO,2,0,2
SINDRIA,2,1,0
ALNITO,4,0,4
ALBRTO,1,0,1
AMERICO,252,0,234
ARYWALD,1,0,1
ELIVÃNIA,1,1,0
NEYMAR,8,0,7
JOCELIR,8,3,5
WLANDEKIS,1,0,1
JHONNATAM,2,0,2
NÊMORA,1,1,0
DELVANO,3,0,3
VALDITUDES,3,0,3
NEOMAN,1,0,1
NORANÊ,1,0,0
JOSSELIA,1,0,0
CONCÓRDIA,1,1,0
LÍVIO,21,0,18
DEUSDÉIA,1,1,0
DARLAINE,1,1,0
CRESIO,17,0,17
IZANA,2,2,0
LYS,1,1,0
VASSILIOS,1,0,1
IRAJARA,3,3,0
RISANEIDE,2,2,0
ROMILSE,2,2,0
CLEIDYMAR,2,2,0
MARNILZA,1,1,0
SANISBETE,1,0,1
GLEIDOALDO,1,0,1
CLAUREM,1,1,0
SILMARNEI,1,0,1
DOMINICIA,1,1,0
ADERTO,1,0,1
ADILEU,5,0,5
ROQUELINA,15,14,0
SIDINÉA,1,1,0
ZEZELANDIA,2,2,0
SHARLLYS,1,0,1
MIRISVALDO,2,0,2
HELIEL,3,0,3
ALIRO,4,0,4
KRISTIANI,1,0,0
MENDES,5,0,5
AÍRES,1,0,1
TOMIRES,7,1,6
AVAI,7,0,7
GEGLIOLA,1,1,0
AMOS,40,0,39
RAYNARA,2,2,0
DEOCLÉCIO,60,0,60
AGNOALDA,1,1,0
JOSIETH,1,1,0
CLEDENIR,5,2,3
EUDIRACIR,3,0,3
MARLIENE,5,5,0
ODUAL,1,0,1
ALZENICE,1,1,0
ARCIBINO,1,0,1
ELYNE,1,1,0
RISOMARA,2,2,0
JODIMILSON,4,0,4
GIUMAR,12,0,12
EDILÇA,1,1,0
DARIOMAR,3,0,3
AGRINAURO,3,0,3
ALCIONEDE,2,2,0
NADIRLAN,1,0,1
ODEEMES,1,0,1
JERCELINO,4,0,4
ELISSAMA,1,0,0
ZAIRAM,1,0,1
ALZEMARIA,2,2,0
GUANAIR,6,0,6
JAI,1,0,1
DELORGES,1,0,1
DILENA,4,4,0
HARLANDES,2,0,2
ALDITE,1,0,1
JOSEMUNDO,1,0,1
RIUGI,1,0,1
ADELCY,6,2,4
RUDICLEI,1,0,1
IDALECE,1,1,0
ALTOMIRO,5,0,5
GELCO,1,0,1
RUMENICK,1,0,1
AURENILDES,1,1,0
ELLRY,1,0,1
ANTONIETA,111,105,1
JISÔNIA,1,1,0
MOZAMIEL,1,0,1
SILVYO,1,0,1
GLAYDSON,25,0,21
OBERALDO,2,0,2
ERINEUDA,2,2,0
GISIR,1,1,0
QUITINO,1,0,1
MARZILENE,2,2,0
IREUDO,1,0,1
VALDEJANE,1,1,0
DIOCILIO,5,0,5
DULCE,292,276,0
NELCIDES,24,2,22
WEIMA,3,0,3
OEDISON,1,0,1
ELISIO,122,0,113
FLORINO,2,0,2
ALDAMERY,1,1,0
ZILÉA,1,1,0
RIDELSON,1,0,1
WALACY,3,0,3
FABIANE,117,114,1
HELRY,1,0,1
STERFESON,1,0,0
KRYSTOFER,2,0,1
WILLASMAR,1,0,1
EVANIA,36,33,0
THYLANDER,1,0,1
INDIO,4,0,4
ELACERDO,3,0,3
EUZENIR,11,8,3
NILRACI,2,0,2
ENÉSIO,7,0,7
VALDILEI,8,0,8
MYRZA,7,5,0
MAXTONI,1,0,1
GERFERSON,2,0,2
JOZINEA,1,1,0
CEMAERCIO,2,0,2
JUCERLÉIA,1,1,0
CELCIANE,1,1,0
GIDIONIR,1,0,1
EDERLÚCIA,1,1,0
DORACILDA,8,8,0
ZEMILDO,5,0,5
FLAUCIDIO,1,0,1
ENEDA,1,1,0
ELIZIANI,2,2,0
EGLY,2,2,0
HILDEMARIO,3,0,3
GLEDES,1,1,0
ROMALDINO,1,0,1
JORRANDERSON,1,0,1
RUBIÃO,1,0,1
CLAUDILEIDE,2,2,0
ESPEDICTO,1,0,1
GRICERIO,1,0,1
NIROVALDO,1,0,1
HENRICLEI,1,0,1
ZULMAIR,2,0,2
DIÊNISSON,1,0,1
YASMINE,4,1,0
VIRGÍNIA,35,34,0
GEOMARCO,3,0,3
IVANDER,7,1,6
NIVALTER,3,0,3
IDJARRURI,1,0,0
NORALINO,3,0,3
JOSUE,752,0,701
ALDIVO,10,0,10
NATHIELLY,1,1,0
RAIUNDO,1,0,1
DONÍLIO,2,0,2
DIULIELE,1,1,0
NARNO,1,0,1
DARTE,2,1,1
KALYNKA,4,3,0
LEIMAR,2,0,2
LENNO,1,0,1
IZAUDIR,3,0,3
RECYRO,1,0,1
SUPRIANA,4,4,0
ATEMICIO,3,0,3
DEUZÂNIA,1,1,0
ALZEMI,3,0,3
VERIANE,1,1,0
GILENO,169,0,163
EVALTO,11,0,11
OVIEDO,2,0,1
ANALUCIA,4,4,0
AZANETE,1,1,0
LAENI,2,2,0
WESLIANA,1,1,0
ORCIDIA,1,1,0
LONY,1,1,0
SRLENI,1,1,0
ISMAIR,21,0,21
NAYANA,12,10,0
GIESELA,1,1,0
RAUDILENO,2,0,2
AUTANILDO,5,0,3
JAODIR,2,0,2
HELON,4,0,4
MIBERWAL,1,0,0
JOEMI,5,1,4
BOULANGER,4,0,4
ÁQUILA,4,2,2
CLADILSON,1,0,1
ALDERCIO,4,0,4
PRESSILION,1,0,1
ISLANDE,5,0,5
ALCIAN,1,0,1
JOCELIM,8,0,8
ROSAINE,4,4,0
RADI,4,0,4
NAYRA,12,10,0
CLEUVER,3,0,3
MANOL,1,0,1
IVALDELIR,1,1,0
LORINALDO,4,0,4
REMIQUIO,2,0,2
ADINEI,7,0,7
GEÂNIO,1,0,1
RUBENSVAL,4,0,4
JOVELITA,8,8,0
NIDNAYD,1,1,0
JURIVALDO,3,0,3
GRAUBEN,1,0,1
DEURIMAR,3,0,3
EUCILIO,3,0,3
JASONE,2,0,1
DANOZETE,2,0,2
LANDESMON,1,0,1
ALVIS,3,0,3
EDEMUNDO,14,0,13
WANDEBERG,3,0,3
ELNI,2,0,2
REVÉTRIO,1,0,1
OSVLAIR,1,0,1
OZINEI,2,0,2
AVELAR,37,0,37
ELEU,6,0,6
ROMOACI,1,0,1
HERNEUS,3,0,0
JARICE,4,2,2
HEGEL,5,0,5
ALCICLEIA,2,2,0
MARLEI,111,81,26
LEDINHO,3,0,3
ATAIAS,2,0,1
FLAEZIO,1,0,0
NELCINEDE,1,0,1
GLAUDESON,2,0,1
ADINETE,1,1,0
MYRELLE,1,1,0
PLATINY,1,0,0
DELCIMAR,19,0,19
GLAUDEVALDO,1,0,1
NICLAUDIO,1,0,1
ADÁLBIO,1,0,1
ACELIDIO,1,0,1
BITTENCOURT,1,0,1
MIRAILZA,2,2,0
HELEN,66,58,1
AIRAILDES,1,1,0
MARILANE,27,26,0
CLAUDIMIRO,25,0,21
GECINEIA,1,1,0
CLOBIS,2,0,2
EVANULSA,1,1,0
GLÁUCO,1,0,1
AKACIO,1,0,1
ORIANO,1,0,1
TIARAJU,5,0,5
CANTUNILIA,1,0,1
ESIONE,1,1,0
IMBERTO,1,0,1
ENEIDA,53,47,0
JUCILIA,1,1,0
EDWAGNO,2,0,2
SAMULA,1,1,0
ALENÍ,1,1,0
EDIRTA,1,1,0
VALDEMY,10,0,10
JAMIDAS,2,0,2
OMARTO,1,0,1
DORILDE,4,4,0
IDILSON,1,0,1
AMANDO,24,0,23
CESANE,1,1,0
DIAB,2,0,2
CLEIVONIR,1,0,1
MIRALDETE,1,1,0
ANGELIM,8,0,8
DIOCELINO,1,0,1
ERENALVA,1,1,0
SILLA,2,2,0
SARGI,1,0,1
DILCINEI,3,0,3
RADAMAN,3,0,3
CLEONIZIA,1,1,0
SONICLEUBER,2,0,2
GUIDIMAR,1,0,1
ARVINO,1,0,1
GIRZELIA,1,1,0
DAGELA,1,1,0
VANDELEIA,2,2,0
DEUCELINO,1,0,1
JORCIRENE,1,1,0
STUART,1,0,0
OSANIRA,2,2,0
HELOIR,2,0,2
NEUMISIA,1,1,0
JUVANIL,3,2,1
ROSENVERT,2,0,2
HILTOR,1,0,1
EOLIVIO,1,0,1
ELICON,2,0,2
SONG,1,0,1
RUTEGLEISE,1,1,0
NIVES,1,1,0
WALLIM,1,0,1
MANO,1,0,1
NIVALNIR,1,1,0
ELIOVANIA,1,1,0
WHEMERSON,1,0,1
DEUZA,25,23,0
TOULOUSE,1,0,1
ANEVAL,1,0,1
IÇURITI,2,0,1
RUIPTER,1,0,1
LISLETE,1,1,0
VILENIO,2,0,2
IVANITA,2,2,0
LUCIONEI,2,0,2
GILVANCI,1,0,1
TERMISTOCLES,1,0,1
JONEVAL,5,0,5
VALDECLEIDSON,1,0,1
RENILVON,2,0,2
LUCEMAR,11,3,8
MALQUIEL,1,0,1
GICELE,6,6,0
WANESKA,1,1,0
MASAMY,6,0,3
ORACILDE,4,2,2
JANILSO,5,0,5
VALDÍCIO,2,0,0
JOSEÍAS,1,0,1
DILELCIO,1,0,1
EDECLAN,1,0,1
DERCIONE,1,0,0
ALCIDALIA,1,1,0
VANDERLAM,2,0,2
FELICIANO,167,0,158
ALUZIO,5,0,4
WALDELICIO,1,0,1
LUEBETH,1,0,1
AKILSON,4,0,4
IDÉSIO,1,0,1
RACHEL,107,89,1
DEUZUITO,5,0,5
WUELISMONE,1,1,0
IDÊNICE,1,1,0
GUSTAVO,1054,1,926
RENER,18,0,18
DILAUVA,2,2,0
ENZER,4,0,4
ONDELINO,1,0,1
GILDO,437,0,424
JOIALI,3,0,3
DILVANIA,3,3,0
KAUIDEGLAN,1,0,1
ISAIS,1,0,1
LENAURA,2,1,0
NEUCÍLIA,1,1,0
JÁREDE,1,0,1
ACRISTON,1,0,1
CRENOLBE,1,0,1
DEUSDERCI,1,0,1
ODALIRIO,1,0,0
ALBERES,21,0,21
CLOVE,1,0,1
VANIRDES,1,1,0
THALYNE,1,1,0
JAMPIER,1,0,1
MIRALES,1,0,1
JACKEI,1,0,1
IDERVALDO,7,0,6
NEIROBIS,3,0,2
LUCICLEIDE,47,42,1
SIDNALDA,1,1,0
ESTANILDA,1,1,0
CILENE,76,66,0
OZANETE,2,2,0
ARCENOR,3,0,3
ADIBA,1,1,0
JÓBILO,1,0,1
BEILTON,3,0,3
MARILEIDY,2,2,0
TROVÃO,3,0,3
WELNIO,1,0,1
MIQUÉIAS,13,0,8
SWANI,1,0,1
DINELZA,1,1,0
JENÉSIO,1,0,1
REINOR,4,0,4
DANUZIA,5,5,0
PERCI,31,0,27
VALDELEI,17,0,17
NOELIO,8,0,8
AGECI,4,0,4
LENDINALVA,1,1,0
JETER,6,0,6
KAUANA,2,2,0
RAWELLYTON,1,0,1
FABRICIO,647,1,614
DAURINHO,3,0,2
OTANUBIO,1,0,1
SOLANDO,3,0,3
MANFRIED,3,0,2
ANALGENCIO,1,0,1
EULISSES,3,0,3
ALETEYA,1,1,0
TAGORE,1,0,1
GRIJALVA,7,2,5
ARISMAR,36,0,36
LEISA,2,2,0
IVANETO,4,0,4
ANDENICIO,1,0,1
LITON,2,0,2
SANTILIA,3,3,0
GENOIR,20,0,20
JOLENAS,2,0,2
MARCONDE,24,0,24
UIMAR,2,0,2
SHIUJI,2,0,2
DELIVALDO,2,0,2
ALDAMARE,1,1,0
OSÍRIS,1,0,1
LITAMARA,1,1,0
DELZIRENE,2,2,0
GRACIANO,89,0,84
ELOILDO,1,0,1
VILÇA,1,1,0
BELAÍAS,1,0,1
FRANCELICE,1,1,0
GILZENE,2,1,1
ILOMAR,2,0,2
ELCIR,17,0,16
JUNAILTON,2,0,2
PEKS,1,0,1
HAYRAN,1,0,1
SAMURAI,1,0,1
ADECIMO,2,0,2
THARCISIO,1,0,1
JANDERCI,1,0,1
ARYLADY,2,2,0
LISABEL,1,1,0
SENIDIO,1,0,1
CLEIDNEI,3,0,3
EDMÁRCIA,1,1,0
MAGIDIEL,1,0,1
FERRÚCIO,1,0,1
SMITSON,3,0,3
THERESA,4,4,0
IDARLANE,1,1,0
NEYSON,1,0,1
AURELICE,10,10,0
ODECIO,47,0,44
ISAILDA,4,4,0
ELO,11,0,11
JORVANES,4,0,4
QUIDANIRES,1,0,1
CINAIDE,1,1,0
LOZER,4,0,4
GEORLIZE,3,2,0
JULMA,1,1,0
ADILEIA,8,7,0
EUVALDO,88,0,83
IDELCIMAR,1,0,1
CLAUJUNIOR,2,0,2
DICESLAU,1,0,1
DIOGINIO,1,0,1
JANOIR,1,0,1
SOLIDADE,3,3,0
VENIR,4,3,1
JUNELSON,1,0,1
FRANCIELLEN,1,1,0
ILDEI,1,1,0
EDLEUZO,2,0,1
MACEDONIO,5,0,5
CLAUDINA,34,34,0
LILLIAN,14,13,0
GUIONALDO,4,0,4
RAUEL,1,0,1
ADEBALDE,2,0,1
ZIVONETE,1,1,0
INTAMARIO,1,0,1
GERNAILTON,1,0,1
GLICE,7,6,0
ARICE,5,4,1
DARSAN,2,0,2
DEUSDELIO,3,0,3
JUSSENEIDE,1,1,0
LAZIERTE,1,0,1
TAITE,1,1,0
ASTORFO,1,0,1
MAURICIANA,3,3,0
MAMEDIO,27,0,27
VAGUINHO,2,0,2
LAUCI,1,1,0
CLÊMES,1,0,1
ITIANE,1,1,0
ALTIZA,1,1,0
IVANHOEL,1,0,1
ELIANE,1806,1683,8
DEUCIDIO,1,0,1
SILDILENNE,1,1,0
SIDELTINA,1,1,0
NEYLA,9,9,0
ARARIPE,3,0,3
RISÂNGELA,1,1,0
LEONISE,9,7,0
ZEZOMIA,1,0,1
SOBHI,1,0,1
JUGLIEL,3,0,3
KEYTE,1,1,0
NEVANDA,2,2,0
VALDEREZ,78,41,33
CELOMAR,11,0,11
JOSILEY,3,0,3
WENNEYDE,1,0,0
IACI,3,3,0
EDINISSO,1,0,1
ADELVANDRE,1,0,1
ERALTO,4,0,4
BELANIR,3,2,0
AMELCI,4,0,4
AGUINALDIO,1,0,1
DALVIO,6,0,6
EDENISA,1,1,0
MANOELI,1,1,0
DAAVI,1,0,1
JORGE,10355,4,9400
MERQUIOR,1,0,1
WADER,3,0,3
CERENITA,3,3,0
DUVANIER,1,0,1
DALVIM,2,0,2
SALIMEN,1,0,1
MIRES,4,3,1
WILDENBERGUE,1,0,1
DARILETE,1,1,0
VALQUIRON,1,0,1
FELINA,4,4,0
JOSEDELVES,2,1,1
LUSY,2,2,0
LUCIRNEI,1,0,1
SILVANDIRO,1,0,1
GILSELEIA,1,1,0
LOEDIR,1,0,1
MARJELIO,1,0,1
ABEMAEL,2,0,2
EDNIWTON,1,0,1
APULCRO,1,0,1
JOÁRIO,1,0,1
SUÉDER,1,1,0
NELCEDES,1,1,0
AIRANEIDE,2,2,0
SANCHO,11,0,11
FELIX,354,6,314
ZILCE,2,2,0
CLARRISSA,1,1,0
DEMERVIL,3,0,3
MERILDA,5,5,0
AMILVAN,1,0,1
EDINA,213,206,0
ZERZITA,1,1,0
HEIDONBAYNE,1,0,1
FRANCES,1,0,1
MINELSON,1,0,1
CLELOMAR,1,0,1
RACHIDE,1,0,1
RÂNDIA,1,1,0
REUVALDO,2,0,2
KENNEDI,1,0,1
ERCELIO,1,0,1
NERVAL,14,0,14
FLORSINA,1,1,0
VALDONEI,5,0,5
MARCONIEDSON,3,0,3
MARKUS,5,0,3
ZENOIR,2,1,1
ANGELLYCA,1,1,0
ODÉLIO,9,0,9
ROMUS,3,0,3
LUCIVANDIA,1,1,0
JENECIR,1,1,0
NIVARDO,12,0,12
CLEOBULO,2,0,2
ANALEDA,1,1,0
IZALDITE,2,2,0
DIONIR,7,1,6
